,from,to,date_x,date_y,new_id_x,new_id_y
27098,105156,101014,2001-05-16,2001-01-02,3766,2773
27099,105168,101014,2001-05-17,2001-01-02,3775,2773
27100,106010,101014,2001-06-01,2001-01-02,3924,2773
27101,110136,101014,2001-10-10,2001-01-02,4950,2773
27102,111129,101014,2001-11-11,2001-01-02,5169,2773
27103,112169,101014,2001-12-12,2001-01-02,5398,2773
27104,201159,101014,2002-01-17,2001-01-02,5610,2773
27105,107197,101014,2001-07-18,2001-01-02,4359,2773
27106,107046,101014,2001-07-05,2001-01-02,4216,2773
27107,103124,101016,2001-03-12,2001-01-02,3269,2775
27108,109162,101016,2001-09-18,2001-01-02,4781,2775
27109,101177,101016,2001-01-16,2001-01-02,2918,2775
27110,106024,101016,2001-06-02,2001-01-02,3937,2775
27111,105166,101016,2001-05-16,2001-01-02,3774,2775
27112,106048,101016,2001-06-05,2001-01-02,3960,2775
27113,106121,101016,2001-06-12,2001-01-02,4022,2775
27114,107106,101016,2001-07-10,2001-01-02,4273,2775
27115,104021,101016,2001-04-02,2001-01-02,3409,2775
27116,108161,101016,2001-08-20,2001-01-02,4565,2775
27117,105139,101016,2001-05-15,2001-01-02,3751,2775
27118,106217,101016,2001-06-19,2001-01-02,4112,2775
27119,104139,101016,2001-04-16,2001-01-02,3519,2775
27120,107172,101016,2001-07-16,2001-01-02,4335,2775
27121,110055,101018,2001-10-04,2001-01-02,4876,2777
27122,105155,101018,2001-05-16,2001-01-02,3765,2777
27123,109086,101019,2001-09-10,2001-01-02,4711,2778
27124,102114,101020,2001-02-09,2001-01-02,3073,2779
27125,102105,101020,2001-02-08,2001-01-02,3064,2779
27126,102172,101020,2001-02-14,2001-01-02,3120,2779
27127,101043,101020,2001-01-05,2001-01-02,2801,2779
27128,101096,101020,2001-01-10,2001-01-02,2848,2779
27129,102185,101020,2001-02-15,2001-01-02,3133,2779
27130,103167,101020,2001-03-15,2001-01-02,3305,2779
27131,103155,101020,2001-03-14,2001-01-02,3294,2779
27132,104069,101020,2001-04-06,2001-01-02,3452,2779
27133,106177,101020,2001-06-15,2001-01-02,4073,2779
27134,106186,101020,2001-06-17,2001-01-02,4080,2779
27135,108016,101020,2001-08-02,2001-01-02,4440,2779
27136,110214,101020,2001-10-16,2001-01-02,5015,2779
27137,110281,101020,2001-10-22,2001-01-02,5074,2779
27138,112107,101020,2001-12-07,2001-01-02,5346,2779
27139,202075,101020,2002-02-07,2001-01-02,5773,2779
27140,202175,101020,2002-02-18,2001-01-02,5867,2779
27141,104033,101021,2001-04-03,2001-01-02,3418,2780
27142,101090,101022,2001-01-10,2001-01-02,2842,2781
27143,103132,101025,2001-03-13,2001-01-03,3275,2783
27144,202155,101026,2002-02-15,2001-01-03,5848,2784
27145,103219,101026,2001-03-20,2001-01-03,3352,2784
27146,103111,101026,2001-03-11,2001-01-03,3258,2784
27147,106260,101026,2001-06-23,2001-01-03,4147,2784
27148,110055,101027,2001-10-04,2001-01-03,4876,2785
27149,110103,101027,2001-10-08,2001-01-03,4921,2785
27150,104023,101027,2001-04-02,2001-01-03,3411,2785
27151,104150,101027,2001-04-16,2001-01-03,3522,2785
27152,105007,101027,2001-05-01,2001-01-03,3630,2785
27153,108081,101027,2001-08-08,2001-01-03,4493,2785
27154,109180,101027,2001-09-20,2001-01-03,4796,2785
27155,112085,101027,2001-12-05,2001-01-03,5330,2785
27156,201055,101027,2002-01-08,2001-01-03,5522,2785
27157,109216,101027,2001-09-24,2001-01-03,4823,2785
27158,107156,101027,2001-07-13,2001-01-03,4319,2785
27159,108068,101027,2001-08-07,2001-01-03,4482,2785
27160,103111,101028,2001-03-11,2001-01-03,3258,2786
27161,201070,101029,2002-01-10,2001-01-03,5534,2787
27162,111208,101029,2001-11-16,2001-01-03,5225,2787
27163,106284,101029,2001-06-26,2001-01-03,4172,2787
27164,111109,101029,2001-11-09,2001-01-03,5154,2787
27165,102188,101029,2001-02-15,2001-01-03,3136,2787
27166,202039,101029,2002-02-05,2001-01-03,5742,2787
27167,112185,101029,2001-12-13,2001-01-03,5412,2787
27168,112220,101029,2001-12-17,2001-01-03,5439,2787
27169,107168,101029,2001-07-16,2001-01-03,4331,2787
27170,102157,101029,2001-02-13,2001-01-03,3106,2787
27171,106048,101029,2001-06-05,2001-01-03,3960,2787
27172,102092,101029,2001-02-08,2001-01-03,3052,2787
27173,103139,101029,2001-03-13,2001-01-03,3280,2787
27174,106136,101029,2001-06-13,2001-01-03,4036,2787
27175,104190,101029,2001-04-19,2001-01-03,3556,2787
27176,107179,101029,2001-07-16,2001-01-03,4342,2787
27177,107105,101029,2001-07-10,2001-01-03,4272,2787
27178,106184,101029,2001-06-16,2001-01-03,4078,2787
27179,106181,101029,2001-06-16,2001-01-03,4076,2787
27180,109186,101029,2001-09-20,2001-01-03,4799,2787
27181,106280,101029,2001-06-25,2001-01-03,4168,2787
27182,102016,101029,2001-02-02,2001-01-03,2986,2787
27183,102137,101029,2001-02-12,2001-01-03,3090,2787
27184,103013,101029,2001-03-01,2001-01-03,3168,2787
27185,107178,101029,2001-07-16,2001-01-03,4341,2787
27186,109176,101029,2001-09-20,2001-01-03,4792,2787
27187,105087,101029,2001-05-10,2001-01-03,3700,2787
27188,103012,101029,2001-03-01,2001-01-03,3167,2787
27189,104017,101029,2001-04-02,2001-01-03,3405,2787
27190,105127,101029,2001-05-14,2001-01-03,3740,2787
27191,107267,101029,2001-07-26,2001-01-03,4424,2787
27192,112151,101029,2001-12-11,2001-01-03,5384,2787
27193,112081,101029,2001-12-05,2001-01-03,5327,2787
27194,201002,101029,2002-01-02,2001-01-03,5475,2787
27195,106011,101029,2001-06-01,2001-01-03,3925,2787
27196,101209,101029,2001-01-18,2001-01-03,2947,2787
27197,111013,101029,2001-11-01,2001-01-03,5098,2787
27198,201257,101029,2002-01-28,2001-01-03,5696,2787
27199,104224,101029,2001-04-23,2001-01-03,3588,2787
27200,104091,101029,2001-04-09,2001-01-03,3469,2787
27201,203078,101029,2002-03-08,2001-01-03,5971,2787
27202,102181,101029,2001-02-14,2001-01-03,3129,2787
27203,106044,101029,2001-06-05,2001-01-03,3958,2787
27204,110090,101029,2001-10-05,2001-01-03,4908,2787
27205,109132,101029,2001-09-14,2001-01-03,4754,2787
27206,107200,101029,2001-07-18,2001-01-03,4362,2787
27207,108076,101029,2001-08-08,2001-01-03,4488,2787
27208,112134,101029,2001-12-10,2001-01-03,5368,2787
27209,103179,101029,2001-03-16,2001-01-03,3316,2787
27210,104010,101029,2001-04-02,2001-01-03,3400,2787
27211,108096,101029,2001-08-10,2001-01-03,4506,2787
27212,201016,101029,2002-01-04,2001-01-03,5487,2787
27213,105303,101029,2001-05-29,2001-01-03,3898,2787
27214,108125,101029,2001-08-15,2001-01-03,4534,2787
27215,106072,101029,2001-06-07,2001-01-03,3982,2787
27216,106016,101029,2001-06-01,2001-01-03,3930,2787
27217,108145,101029,2001-08-17,2001-01-03,4550,2787
27218,110300,101029,2001-10-23,2001-01-03,5091,2787
27219,202050,101029,2002-02-06,2001-01-03,5751,2787
27220,203017,101029,2002-03-02,2001-01-03,5915,2787
27221,203095,101029,2002-03-11,2001-01-03,5985,2787
27222,104177,101030,2001-04-18,2001-01-03,3547,2788
27223,201266,101031,2002-01-29,2001-01-03,5703,2789
27224,201033,101032,2002-01-07,2001-01-03,5501,2790
27225,110138,101032,2001-10-10,2001-01-03,4952,2790
27226,103091,101032,2001-03-09,2001-01-03,3240,2790
27227,103013,101033,2001-03-01,2001-01-03,3168,2791
27228,105148,101034,2001-05-15,2001-01-04,3759,2792
27229,105033,101034,2001-05-03,2001-01-04,3652,2792
27230,108071,101034,2001-08-07,2001-01-04,4484,2792
27231,108130,101035,2001-08-15,2001-01-04,4539,2793
27232,106053,101035,2001-06-05,2001-01-04,3965,2793
27233,108141,101035,2001-08-17,2001-01-04,4547,2793
27234,107106,101036,2001-07-10,2001-01-04,4273,2794
27235,110024,101036,2001-10-01,2001-01-04,4849,2794
27236,111232,101036,2001-11-19,2001-01-04,5246,2794
27237,102029,101036,2001-02-03,2001-01-04,2997,2794
27238,111134,101036,2001-11-12,2001-01-04,5174,2794
27239,112160,101037,2001-12-11,2001-01-04,5392,2795
27240,110069,101037,2001-10-04,2001-01-04,4889,2795
27241,104132,101037,2001-04-13,2001-01-04,3506,2795
27242,103224,101037,2001-03-20,2001-01-04,3357,2795
27243,108123,101037,2001-08-15,2001-01-04,4532,2795
27244,106023,101037,2001-06-02,2001-01-04,3936,2795
27245,106150,101037,2001-06-14,2001-01-04,4049,2795
27246,108172,101038,2001-08-22,2001-01-04,4575,2796
27247,104185,101038,2001-04-19,2001-01-04,3553,2796
27248,202198,101038,2002-02-21,2001-01-04,5890,2796
27249,105117,101038,2001-05-14,2001-01-04,3730,2796
27250,104031,101039,2001-04-03,2001-01-04,3416,2797
27251,101177,101039,2001-01-16,2001-01-04,2918,2797
27252,101081,101039,2001-01-09,2001-01-04,2834,2797
27253,201140,101039,2002-01-15,2001-01-04,5594,2797
27254,201257,101039,2002-01-28,2001-01-04,5696,2797
27255,104154,101039,2001-04-17,2001-01-04,3526,2797
27256,202078,101039,2002-02-08,2001-01-04,5776,2797
27257,101236,101039,2001-01-22,2001-01-04,2972,2797
27258,104204,101041,2001-04-20,2001-01-04,3570,2799
27259,106100,101042,2001-06-11,2001-01-05,4008,2800
27260,102207,101042,2001-02-16,2001-01-05,3151,2800
27261,102147,101042,2001-02-12,2001-01-05,3098,2800
27262,101212,101043,2001-01-19,2001-01-05,2950,2801
27263,103162,101043,2001-03-14,2001-01-05,3300,2801
27264,103163,101043,2001-03-14,2001-01-05,3301,2801
27265,202064,101043,2002-02-07,2001-01-05,5763,2801
27266,102105,101043,2001-02-08,2001-01-05,3064,2801
27267,102172,101043,2001-02-14,2001-01-05,3120,2801
27268,101096,101043,2001-01-10,2001-01-05,2848,2801
27269,102185,101043,2001-02-15,2001-01-05,3133,2801
27270,107213,101043,2001-07-19,2001-01-05,4373,2801
27271,108016,101043,2001-08-02,2001-01-05,4440,2801
27272,108205,101043,2001-08-24,2001-01-05,4603,2801
27273,110216,101043,2001-10-16,2001-01-05,5017,2801
27274,111128,101043,2001-11-11,2001-01-05,5168,2801
27275,202175,101043,2002-02-18,2001-01-05,5867,2801
27276,108084,101043,2001-08-09,2001-01-05,4496,2801
27277,111198,101043,2001-11-15,2001-01-05,5216,2801
27278,203060,101043,2002-03-06,2001-01-05,5956,2801
27279,112138,101043,2001-12-10,2001-01-05,5372,2801
27280,105281,101044,2001-05-27,2001-01-05,3880,2802
27281,104104,101044,2001-04-11,2001-01-05,3482,2802
27282,101236,101045,2001-01-22,2001-01-05,2972,2803
27283,110005,101046,2001-09-29,2001-01-05,4834,2804
27284,103239,101049,2001-03-22,2001-01-05,3368,2807
27285,202084,101049,2002-02-08,2001-01-05,5782,2807
27286,104073,101049,2001-04-06,2001-01-05,3454,2807
27287,106285,101049,2001-06-26,2001-01-05,4173,2807
27288,106190,101049,2001-06-18,2001-01-05,4086,2807
27289,102046,101049,2001-02-05,2001-01-05,3013,2807
27290,110058,101051,2001-10-04,2001-01-05,4879,2809
27291,105006,101056,2001-05-01,2001-01-06,3629,2811
27292,110005,101055,2001-09-29,2001-01-08,4834,2813
27293,104129,101055,2001-04-12,2001-01-08,3503,2813
27294,106246,101055,2001-06-21,2001-01-08,4136,2813
27295,108190,101058,2001-08-23,2001-01-08,4590,2814
27296,104093,101058,2001-04-10,2001-01-08,3471,2814
27297,103240,101060,2001-03-22,2001-01-08,3369,2816
27298,106263,101060,2001-06-24,2001-01-08,4150,2816
27299,201012,101060,2002-01-03,2001-01-08,5483,2816
27300,110117,101060,2001-10-09,2001-01-08,4935,2816
27301,202060,101060,2002-02-07,2001-01-08,5760,2816
27302,201066,101060,2002-01-09,2001-01-08,5531,2816
27303,110049,101060,2001-10-03,2001-01-08,4871,2816
27304,105100,101060,2001-05-11,2001-01-08,3713,2816
27305,105091,101061,2001-05-10,2001-01-08,3704,2817
27306,106127,101061,2001-06-12,2001-01-08,4028,2817
27307,106037,101061,2001-06-04,2001-01-08,3950,2817
27308,202019,101061,2002-02-04,2001-01-08,5726,2817
27309,108053,101062,2001-08-06,2001-01-08,4469,2818
27310,102193,101062,2001-02-15,2001-01-08,3141,2818
27311,107023,101062,2001-07-03,2001-01-08,4195,2818
27312,110287,101065,2001-10-23,2001-01-08,5079,2820
27313,103005,101065,2001-03-01,2001-01-08,3160,2820
27314,108151,101065,2001-08-18,2001-01-08,4556,2820
27315,103063,101067,2001-03-06,2001-01-08,3212,2822
27316,104191,101067,2001-04-19,2001-01-08,3557,2822
27317,103083,101067,2001-03-08,2001-01-08,3232,2822
27318,112262,101067,2001-12-19,2001-01-08,5471,2822
27319,201178,101069,2002-01-18,2001-01-09,5624,2823
27320,201140,101069,2002-01-15,2001-01-09,5594,2823
27321,108113,101069,2001-08-13,2001-01-09,4522,2823
27322,105320,101070,2001-05-30,2001-01-09,3914,2824
27323,109099,101070,2001-09-12,2001-01-09,4722,2824
27324,201018,101070,2002-01-04,2001-01-09,5489,2824
27325,103159,101071,2001-03-14,2001-01-09,3298,2825
27326,109160,101071,2001-09-18,2001-01-09,4779,2825
27327,104260,101071,2001-04-25,2001-01-09,3618,2825
27328,105284,101071,2001-05-27,2001-01-09,3883,2825
27329,108041,101071,2001-08-03,2001-01-09,4459,2825
27330,111102,101071,2001-11-08,2001-01-09,5147,2825
27331,108070,101071,2001-08-07,2001-01-09,4483,2825
27332,108128,101071,2001-08-15,2001-01-09,4537,2825
27333,201137,101071,2002-01-15,2001-01-09,5591,2825
27334,108172,101073,2001-08-22,2001-01-09,4575,2826
27335,105160,101073,2001-05-16,2001-01-09,3770,2826
27336,105214,101073,2001-05-21,2001-01-09,3818,2826
27337,111008,101073,2001-11-01,2001-01-09,5096,2826
27338,111238,101073,2001-11-20,2001-01-09,5249,2826
27339,111276,101073,2001-11-22,2001-01-09,5279,2826
27340,112140,101073,2001-12-10,2001-01-09,5374,2826
27341,111182,101073,2001-11-14,2001-01-09,5204,2826
27342,112009,101073,2001-12-02,2001-01-09,5295,2826
27343,201247,101073,2002-01-26,2001-01-09,5686,2826
27344,201268,101073,2002-01-29,2001-01-09,5705,2826
27345,202052,101073,2002-02-06,2001-01-09,5753,2826
27346,102042,101073,2001-02-05,2001-01-09,3009,2826
27347,103078,101073,2001-03-07,2001-01-09,3227,2826
27348,107134,101073,2001-07-12,2001-01-09,4299,2826
27349,104159,101073,2001-04-17,2001-01-09,3530,2826
27350,102138,101073,2001-02-12,2001-01-09,3091,2826
27351,102184,101073,2001-02-15,2001-01-09,3132,2826
27352,103241,101073,2001-03-22,2001-01-09,3370,2826
27353,108092,101073,2001-08-09,2001-01-09,4502,2826
27354,105070,101073,2001-05-08,2001-01-09,3687,2826
27355,111136,101073,2001-11-12,2001-01-09,5176,2826
27356,107234,101073,2001-07-23,2001-01-09,4392,2826
27357,105117,101073,2001-05-14,2001-01-09,3730,2826
27358,102113,101073,2001-02-09,2001-01-09,3072,2826
27359,103108,101073,2001-03-10,2001-01-09,3256,2826
27360,104141,101073,2001-04-14,2001-01-09,3513,2826
27361,105052,101073,2001-05-06,2001-01-09,3668,2826
27362,105093,101073,2001-05-10,2001-01-09,3706,2826
27363,105249,101073,2001-05-23,2001-01-09,3851,2826
27364,106086,101073,2001-06-08,2001-01-09,3994,2826
27365,202048,101073,2002-02-06,2001-01-09,5749,2826
27366,111187,101074,2001-11-15,2001-01-09,5209,2827
27367,108094,101074,2001-08-10,2001-01-09,4504,2827
27368,107090,101074,2001-07-09,2001-01-09,4258,2827
27369,110263,101074,2001-10-19,2001-01-09,5057,2827
27370,107126,101075,2001-07-11,2001-01-09,4292,2828
27371,102127,101075,2001-02-10,2001-01-09,3082,2828
27372,108172,101076,2001-08-22,2001-01-09,4575,2829
27373,105160,101076,2001-05-16,2001-01-09,3770,2829
27374,105214,101076,2001-05-21,2001-01-09,3818,2829
27375,111008,101076,2001-11-01,2001-01-09,5096,2829
27376,111238,101076,2001-11-20,2001-01-09,5249,2829
27377,111276,101076,2001-11-22,2001-01-09,5279,2829
27378,112140,101076,2001-12-10,2001-01-09,5374,2829
27379,111182,101076,2001-11-14,2001-01-09,5204,2829
27380,112253,101076,2001-12-19,2001-01-09,5463,2829
27381,201247,101076,2002-01-26,2001-01-09,5686,2829
27382,201268,101076,2002-01-29,2001-01-09,5705,2829
27383,202052,101076,2002-02-06,2001-01-09,5753,2829
27384,202180,101076,2002-02-19,2001-01-09,5872,2829
27385,102042,101076,2001-02-05,2001-01-09,3009,2829
27386,107134,101076,2001-07-12,2001-01-09,4299,2829
27387,202083,101076,2002-02-08,2001-01-09,5781,2829
27388,104159,101076,2001-04-17,2001-01-09,3530,2829
27389,203026,101076,2002-03-04,2001-01-09,5925,2829
27390,102138,101076,2001-02-12,2001-01-09,3091,2829
27391,102184,101076,2001-02-15,2001-01-09,3132,2829
27392,103241,101076,2001-03-22,2001-01-09,3370,2829
27393,108092,101076,2001-08-09,2001-01-09,4502,2829
27394,105070,101076,2001-05-08,2001-01-09,3687,2829
27395,111136,101076,2001-11-12,2001-01-09,5176,2829
27396,107234,101076,2001-07-23,2001-01-09,4392,2829
27397,105117,101076,2001-05-14,2001-01-09,3730,2829
27398,111085,101076,2001-11-08,2001-01-09,5134,2829
27399,102113,101076,2001-02-09,2001-01-09,3072,2829
27400,103108,101076,2001-03-10,2001-01-09,3256,2829
27401,104141,101076,2001-04-14,2001-01-09,3513,2829
27402,105036,101076,2001-05-04,2001-01-09,3654,2829
27403,105052,101076,2001-05-06,2001-01-09,3668,2829
27404,105093,101076,2001-05-10,2001-01-09,3706,2829
27405,105104,101076,2001-05-11,2001-01-09,3717,2829
27406,105131,101076,2001-05-15,2001-01-09,3744,2829
27407,105249,101076,2001-05-23,2001-01-09,3851,2829
27408,106086,101076,2001-06-08,2001-01-09,3994,2829
27409,202048,101076,2002-02-06,2001-01-09,5749,2829
27410,102026,101078,2001-02-02,2001-01-09,2994,2831
27411,105163,101078,2001-05-16,2001-01-09,3772,2831
27412,106009,101078,2001-06-01,2001-01-09,3923,2831
27413,106102,101078,2001-06-09,2001-01-09,4005,2831
27414,106239,101078,2001-06-21,2001-01-09,4129,2831
27415,111101,101079,2001-11-08,2001-01-09,5146,2832
27416,112086,101079,2001-12-05,2001-01-09,5331,2832
27417,101208,101080,2001-01-18,2001-01-09,2946,2833
27418,106181,101081,2001-06-16,2001-01-09,4076,2834
27419,109186,101081,2001-09-20,2001-01-09,4799,2834
27420,104224,101081,2001-04-23,2001-01-09,3588,2834
27421,111267,101081,2001-11-21,2001-01-09,5273,2834
27422,112050,101082,2001-12-04,2001-01-09,5311,2835
27423,109070,101082,2001-09-09,2001-01-09,4698,2835
27424,103203,101082,2001-03-19,2001-01-09,3338,2835
27425,105079,101082,2001-05-09,2001-01-09,3693,2835
27426,104095,101082,2001-04-10,2001-01-09,3473,2835
27427,101236,101082,2001-01-22,2001-01-09,2972,2835
27428,203047,101082,2002-03-05,2001-01-09,5943,2835
27429,101226,101082,2001-01-19,2001-01-09,2962,2835
27430,108172,101083,2001-08-22,2001-01-09,4575,2836
27431,105160,101083,2001-05-16,2001-01-09,3770,2836
27432,105214,101083,2001-05-21,2001-01-09,3818,2836
27433,203101,101083,2002-03-11,2001-01-09,5987,2836
27434,111008,101083,2001-11-01,2001-01-09,5096,2836
27435,111238,101083,2001-11-20,2001-01-09,5249,2836
27436,112140,101083,2001-12-10,2001-01-09,5374,2836
27437,111182,101083,2001-11-14,2001-01-09,5204,2836
27438,201247,101083,2002-01-26,2001-01-09,5686,2836
27439,202052,101083,2002-02-06,2001-01-09,5753,2836
27440,202180,101083,2002-02-19,2001-01-09,5872,2836
27441,102042,101083,2001-02-05,2001-01-09,3009,2836
27442,103078,101083,2001-03-07,2001-01-09,3227,2836
27443,107134,101083,2001-07-12,2001-01-09,4299,2836
27444,110129,101083,2001-10-09,2001-01-09,4944,2836
27445,104159,101083,2001-04-17,2001-01-09,3530,2836
27446,102138,101083,2001-02-12,2001-01-09,3091,2836
27447,102184,101083,2001-02-15,2001-01-09,3132,2836
27448,103241,101083,2001-03-22,2001-01-09,3370,2836
27449,108092,101083,2001-08-09,2001-01-09,4502,2836
27450,105070,101083,2001-05-08,2001-01-09,3687,2836
27451,111136,101083,2001-11-12,2001-01-09,5176,2836
27452,107234,101083,2001-07-23,2001-01-09,4392,2836
27453,105117,101083,2001-05-14,2001-01-09,3730,2836
27454,102113,101083,2001-02-09,2001-01-09,3072,2836
27455,103108,101083,2001-03-10,2001-01-09,3256,2836
27456,104141,101083,2001-04-14,2001-01-09,3513,2836
27457,105052,101083,2001-05-06,2001-01-09,3668,2836
27458,105104,101083,2001-05-11,2001-01-09,3717,2836
27459,105131,101083,2001-05-15,2001-01-09,3744,2836
27460,106086,101083,2001-06-08,2001-01-09,3994,2836
27461,108098,101083,2001-08-10,2001-01-09,4508,2836
27462,102168,101084,2001-02-14,2001-01-09,3117,2837
27463,103159,101084,2001-03-14,2001-01-09,3298,2837
27464,104260,101084,2001-04-25,2001-01-09,3618,2837
27465,108128,101084,2001-08-15,2001-01-09,4537,2837
27466,107138,101085,2001-07-12,2001-01-09,4303,2838
27467,103021,101087,2001-03-01,2001-01-09,3174,2839
27468,102063,101087,2001-02-06,2001-01-09,3026,2839
27469,103079,101087,2001-03-07,2001-01-09,3228,2839
27470,108085,101087,2001-08-09,2001-01-09,4497,2839
27471,104176,101087,2001-04-18,2001-01-09,3546,2839
27472,202165,101087,2002-02-16,2001-01-09,5855,2839
27473,201253,101088,2002-01-28,2001-01-09,5692,2840
27474,107194,101088,2001-07-17,2001-01-09,4356,2840
27475,110292,101088,2001-10-23,2001-01-09,5084,2840
27476,104031,101089,2001-04-03,2001-01-09,3416,2841
27477,112074,101089,2001-12-05,2001-01-09,5322,2841
27478,104189,101089,2001-04-19,2001-01-09,3555,2841
27479,105215,101089,2001-05-21,2001-01-09,3819,2841
27480,110138,101089,2001-10-10,2001-01-09,4952,2841
27481,103091,101089,2001-03-09,2001-01-09,3240,2841
27482,112175,101089,2001-12-13,2001-01-09,5403,2841
27483,201034,101090,2002-01-07,2001-01-10,5502,2842
27484,108172,101091,2001-08-22,2001-01-10,4575,2843
27485,106127,101091,2001-06-12,2001-01-10,4028,2843
27486,110117,101091,2001-10-09,2001-01-10,4935,2843
27487,112140,101091,2001-12-10,2001-01-10,5374,2843
27488,102042,101091,2001-02-05,2001-01-10,3009,2843
27489,104159,101091,2001-04-17,2001-01-10,3530,2843
27490,102184,101091,2001-02-15,2001-01-10,3132,2843
